Signal,Mean (µV),RMS (µV),MRS (µV),Zero Crossings,Frequency (Hz),Delta (µV² /Hz),Theta (µV² /Hz),Alpha (µV² /Hz),Beta (µV² /Hz),Gamma (µV² /Hz),Skewness,Variance,Kurtosis,Hjorth Mobility,Hjorth Complexity,Spectral Entropy,Hurst Component,Label
e34.4,758.1319,1184.6976,837.435,8,4,48.2166002,5.385106736,1.464108077,0.9315523933,0.3455889849,0.2219015794,4478.613039,-0.2482614875,0.006810882096,188.5943782,0.3233225879,0.8006789318,1
e34.5,509.1033,910.2982,591.766,5,2.5,25.97365372,3.534685162,1.561785208,0.9812179387,0.3175754802,0.7481867947,3539.447686,1.066328626,0.008164328665,169.4154482,0.4167302355,0.7862510872,1
e34.6,947.0171,1384.3282,999.8696,18,9,60.40627614,3.057125825,1.353221269,0.8924264478,0.2391827015,0.1583314036,5097.046626,0.4783304675,0.005837673274,227.314474,0.2241471724,0.7938689598,1
e34.7,508.9954,1299.9246,814.7364,3,1.5,43.27623757,4.602014979,1.77943383,1.252168559,0.3128348718,0.5003512127,6568.624361,0.1535750847,0.006265883451,202.6666021,0.3519026153,0.7987952254,1
e34.8,777.8157,1447.5081,1098.3255,6,3,54.37811639,3.506751028,1.324151389,0.7729171095,0.2275220795,0.04140181622,5817.442805,-0.002521420064,0.00577341947,222.094115,0.2469499765,nan,1
e34.9,-240.3958,903.7309,824.2666,3,1.5,21.47025511,4.090677044,1.869256925,1.129581924,0.3103730358,0.3938230345,4151.580508,-0.1279346116,0.008256585904,153.7127186,0.4977833823,0.8009402471,1
e34.10,644.5875,1504.3584,1208.8947,3,1.5,59.68212873,3.622414674,1.246055872,0.8251335757,0.2396875767,0.1331605105,7497.705129,-0.177142772,0.00607088983,209.0175017,0.2338875792,0.8077883535,1
e34.11,123.0938,1440.625,1086.2347,5,2.5,46.07337891,4.02292502,1.48719908,1.108539466,0.3346204845,0.7118953982,8158.052402,0.3598792591,0.006326088881,192.6031481,0.3099601951,nan,1
e34.12,511.2246,1567.1699,1317.5881,3,1.5,56.05697634,3.619125319,1.361421801,0.7712350675,0.2333158842,0.08003305044,8126.577463,-0.2385076031,0.005683699594,203.5672182,0.2459037639,nan,1
e34.13,-339.5016,823.561,722.8873,4,2,18.6618723,4.233154339,1.507786319,0.9116795207,0.3634857958,0.5351451589,3516.327367,1.143537428,0.008801706941,147.0150003,0.5058385807,nan,1
e34.14,-3.8824,1093.0096,848.9536,3,1.5,31.19259855,5.307431915,2.211670885,1.116995493,0.3240787015,0.6674552224,6129.777687,0.8476415317,0.006993148407,159.1234507,0.4492047578,0.7955403333,1
e34.15,501.9316,1576.5624,1333.2369,3,1.5,55.97528179,4.592739172,1.422117244,0.8285264208,0.2656058541,0.07882616492,8094.169041,-0.4070419579,0.007593210158,154.5417913,0.2729060857,0.8065415749,1
e34.16,232.5236,1318.7419,1195.5728,4,2,36.30717837,5.055411445,2.090135471,1.065891348,0.3330405303,0.02653798088,6473.903713,-0.7021336947,0.007581393006,148.9244625,0.4031724693,0.7908743809,1
e34.17,-5.3016,1501.8629,1133.3159,4,2,47.56455583,7.519708093,1.587511696,0.8187888769,0.2391073917,0.9279984038,8014.33088,1.321658598,0.007140819233,157.617443,0.3630183002,nan,1
e34.18,-193.7284,866.4844,726.982,8,4,20.01912515,6.193521202,1.917156262,1.100464672,0.3271304646,0.3454298526,3998.084866,0.601721743,0.009407708452,128.1839872,0.5538134897,0.7734767969,1
e34.19,-209.6929,1020.1611,873.4037,4,2,25.57356072,4.159177705,1.430847333,0.7675795629,0.2190062555,0.06154469371,4351.356914,-0.02619693763,0.008632104558,137.2540299,0.4189599255,0.7903462345,1
e34.20,15.4312,1017.9259,884.0001,4,2,21.95206964,5.464383572,1.591781131,1.055641138,0.3202899322,-0.1037622286,4589.150654,-0.1950391715,0.00817188482,146.3850529,0.5061572005,0.7848438196,1
e34.1,-195.8623,1452.4247,1185.578,2,1,51.77097264,4.131639276,1.328433781,0.8278560754,0.2533557705,0.5828957341,8228.60349,0.7164261492,0.007096624037,189.7400131,0.2732346336,nan,1
e34.2,241.6217,1343.2697,1190.4624,4,2,45.67801755,4.572519561,1.910642261,1.114503088,0.3531397651,-0.1518182769,7743.186007,-0.4943105158,0.007969005209,163.9163042,0.3391883965,0.7979774659,1
e34.3,-54.293,1338.5452,996.7042,2,1,35.60578626,5.765612269,1.405478837,0.8118311427,0.2435394624,1.006815547,6563.2023,1.736087275,0.009034833675,145.9909973,0.385135273,nan,1
e34.4,-181.0243,1382.9377,1156.0384,4,2,46.45571629,4.146141848,1.863754128,0.8591922273,0.2436712215,0.3451480934,8027.22359,0.5038727252,0.008206846806,158.1343179,0.3136014309,nan,1
e34.5,-260.9344,1160.8863,1021.7562,8,4,32.89896101,5.370349909,1.852131851,1.07823166,0.3341900411,0.1208769201,5934.371617,-0.1749783946,0.008482490745,149.6945099,0.4241176522,nan,1
e34.6,-367.061,1272.9689,1129.4965,3,1.5,35.30452246,4.951662365,1.607249078,0.7598373081,0.2409902746,0.7364563424,5756.123716,0.9853833398,0.00888187332,145.5876713,0.375125248,nan,1
e34.7,181.2702,1282.6937,1117.6363,3,1.5,39.02108945,5.079900535,2.155815704,1.271312444,0.3842356015,0.05718101794,7552.980043,-0.2892930104,0.01022043953,168.495361,0.3982422986,0.7987783797,1
e34.8,136.1364,1022.6328,774.2818,12,6,23.43153815,4.314386729,1.482542292,0.8390934067,0.2518994516,0.2249103783,4398.114717,0.5582467819,0.01138742514,129.4930654,0.4495164243,nan,1
e34.9,66.3132,1129.7466,803.3637,6,3,27.55169936,5.198493112,1.844737964,1.145434052,0.3883885168,0.7034951452,5643.990079,0.7153740188,0.01021573752,165.7087207,0.4641082993,0.7801074823,1
e34.10,62.247,801.82,639.2884,8,4,18.08337212,4.244263758,1.600988519,0.8967443046,0.2797000227,-0.03608568174,3880.864446,0.6401216762,0.01114967091,132.3406736,0.516558233,nan,1
e34.11,-272,988.9009,867.6933,5,2.5,30.01185116,4.526864825,1.78061127,1.165208255,0.3946341819,-0.1325243873,5086.471719,-0.2520180337,0.01016696704,143.5390488,0.4281952312,nan,1
e34.12,8.1678,1010.8506,784.5645,4,2,20.1466182,5.22734586,1.510260714,0.8343902562,0.2400174827,0.7372904086,4162.485048,0.8916876336,0.01120351653,139.8829181,0.5045809302,nan,1
e34.13,108.9752,970.0818,733.4376,6,3,29.60649416,9.017198284,1.873464801,1.331283311,0.4150605086,0.574381859,5959.411352,0.7718062951,0.01137019395,140.8674755,0.5131615436,0.7801725725,1
e34.14,478.8975,1064.772,829.9198,7,3.5,33.420641,4.018683179,1.666621532,0.9166466431,0.2741003016,0.08088761952,4624.24726,0.2253149083,0.01104101774,160.2555785,0.3745910993,0.7840964113,1
e34.15,-167.3504,889.1143,773.16,7,3.5,18.62201584,6.109433084,1.605933407,1.153887518,0.4629673386,0.2231521713,4266.077005,-0.129478155,0.0112764099,142.539856,0.5583701453,nan,1
e34.16,-181.6352,873.1587,753.5329,3,1.5,17.29485789,5.672775722,2.081354816,1.036297237,0.315991367,0.377175609,3597.145654,0.5905720664,0.01347853001,113.2726157,0.5808668436,0.7853773879,1
e34.17,-144.16964,874.0165,715.5015,8,4,19.26105629,4.585194545,1.416171427,0.9048182147,0.2995351322,-0.04904893294,3740.901602,0.7087642199,0.01286927092,123.9937468,0.5014577386,0.7897241721,1
e34.18,-205.194,1288.1396,1030.3028,8,4,38.60753937,6.232364094,2.380687887,1.315029863,0.421295938,0.5772210563,6680.504524,0.6341060405,0.01210490214,135.5057871,0.4311262348,0.7937491161,1
e34.19,-72.5487,774.197,702.6446,4,2,20.00848578,4.231306572,1.415670986,0.875198643,0.2629980666,0.06509682605,3878.664209,0.135089798,0.01136030968,155.318763,0.4825649165,0.7855355059,1
e34.20,165.2283,1210.0838,980.2755,4,2,38.35907578,5.617236282,2.70259087,1.447949876,0.4378325869,-0.02813661328,7358.716914,0.0276025416,0.01007993765,150.0291339,0.435750105,0.7810105855,1
e34.1,93.4095,1079.9804,908.808,3,1.5,33.85950436,7.362709933,1.437109769,1.070341335,0.4703095734,-0.07312829364,6456.062903,-0.1185526156,0.01092904523,148.28341,0.4375494134,0.7964587336,1
e34.2,-148.3848,896.0385,698.9935,4,2,30.85495536,4.813495478,1.694502608,1.16163982,0.4374947295,0.1942330115,5672.07959,0.2045480177,0.01119961668,162.3997176,0.4251065571,nan,1
e34.3,22.3757,1058.9678,868.8604,5,2.5,30.32381374,9.557160229,1.775537558,1.048319227,0.336424562,0.4192381189,5645.344357,0.6259496392,0.01105024186,137.2403591,0.4988642413,nan,1
e34.4,-51.6322,1023.883,791.8374,9,4.5,27.66488203,6.572361873,2.461554277,1.392488968,0.461152793,0.1596285739,6022.987359,0.2566359383,0.01205473599,124.00611,0.5190334293,0.7834275182,1
e34.5,-171.8452,839.079,625.589,10,5,29.71583904,5.049077978,1.638171122,1.041028915,0.3118036298,0.07259154792,5323.289419,0.7644323453,0.009924026637,151.7762668,0.4303796852,0.7711056306,1
e34.6,138.9617,1088.8607,767.8036,6,3,29.92206925,8.502141468,2.140636063,1.346819178,0.4611157579,0.2157068254,6487.326659,0.94026086,0.01193396791,125.1692941,0.514715757,nan,1
e34.7,-87.2818,1035.0708,753.5333,6,3,28.16310197,6.873870208,1.679283259,1.131541581,0.3173142559,0.2716647643,5722.608233,1.063228603,0.01127672563,108.3786678,0.4813830748,0.7697410403,1
e34.8,147.3713,1258.2333,906.0508,7,3.5,39.30779275,5.042610923,2.766886895,1.621361774,0.5177604636,0.5207188424,7727.279199,0.7686653451,0.01096446969,127.0580593,0.4271565667,0.7810431256,1
e34.9,0.9782,1454.8099,1055.9271,10,5,48.61580487,5.863777591,1.741889597,1.103344749,0.3297977998,0.4634603094,8557.890099,0.8705158625,0.009266723247,149.4293482,0.3465128329,nan,1
e34.10,-109.3617,1424.5495,1106.5384,5,2.5,44.19696909,7.783316862,2.490971397,1.491394694,0.5191263368,0.3257578449,8918.343495,0.5174514232,0.01008975495,140.9190203,0.4340938648,0.7914121247,1
e34.11,266.5304,1692.4927,1317.9334,7,3.5,55.12798205,16.22234277,3.061235685,1.204054157,0.3760654363,0.2922567427,10498.9423,0.1293661868,0.009478705773,142.5823478,0.470697565,nan,1
e34.12,-26.9053,882.6943,631.3427,9,4.5,22.8833151,6.53424647,2.890010535,1.66670477,0.5557903461,0.6934096613,5650.201912,2.897156547,0.01554208032,84.5428469,0.5850465218,nan,1
e34.13,-165.3316,1534.6384,1167.2457,6,3,61.26756504,8.188633834,1.587672069,1.139955767,0.3459032301,0.43710047,10588.41338,0.8293134031,0.009577307848,138.8002697,0.3341154923,0.7962874378,1
e34.14,32.0352,1400.6069,1164.2063,4,2,49.61109628,6.083083221,2.302524647,1.641193669,0.5182776117,0.2855167723,9359.007983,0.004007374435,0.01090161987,150.3400578,0.3813797899,0.7948717571,1
e34.15,107.568,1458.4588,1094.6775,6,3,62.71430635,7.386147132,1.683889071,1.116288469,0.3188834692,0.2819055012,10318.31118,0.6214447355,0.01023252513,145.1796093,0.3197294265,0.7785181254,1
e34.16,47.4365,1326.3461,962.5625,12,6,41.05375036,7.198809796,2.162251904,1.663727859,0.4809019239,0.363189097,8243.330907,0.5501078585,0.0102983028,142.320325,0.4385594105,0.7619294528,1
e34.17,100.9656,955.6638,711.5443,8,4,28.45395831,4.968462858,2.346953871,1.270809631,0.3602066309,0.01178772256,5856.141237,0.7280183457,0.01096036985,131.1389766,0.4751988538,nan,1
e34.18,-17.0127,1395.6343,1026.3245,5,2.5,45.84319817,5.91587318,2.328603355,1.604592391,0.4760021623,0.6732115828,8766.387906,0.7452935384,0.0111809792,133.6085616,0.3954019598,0.7787984556,1
e34.19,44.0771,1351.4244,1142.099,3,1.5,45.45812738,4.052886019,1.518630701,1.102614665,0.3366680405,0.1208026932,7982.442396,0.1369508024,0.009592307718,172.8850585,0.314251746,0.7929946557,1
e34.20,330.8229,1074.931,763.2406,8,4,33.70305175,6.232114082,2.148581498,1.54266491,0.4640028664,0.1773241942,6486.103595,0.4668995018,0.01184586805,133.2412737,0.4638012013,0.7805681809,1
e78.1,426.4483,564.7477,449.6959,5,2.5,11.93786914,0.8845852643,0.2129560145,0.1432194015,0.05138405478,0.1905618784,841.9692902,-0.09858165716,0.009467468121,177.2633555,0.241738831,0.7737155782,1
e78.2,-56.4697,579.7032,488.2806,3,1.5,8.09586502,0.9197333055,0.4150258752,0.318033968,0.1307230648,-0.4109517426,1391.528087,-0.4810718141,0.01017239346,185.4516979,0.3901681755,nan,1
e78.3,-7.9018,645.4535,579.5454,1,0.5,12.68696109,0.875562773,0.3551101667,0.1817100194,0.07116061245,-0.2902996501,1922.513101,-0.5821355066,0.01136598782,142.265598,0.2605114402,0.7883461578,1
e78.4,257.9019,357.9667,292.2986,7,3.5,6.558157495,0.3539041735,0.2226808496,0.273533552,0.1114491115,-0.02134241127,625.1874653,0.6485572554,0.01217905709,131.8862267,0.3031677094,nan,1
e78.5,-212.8635,538.0733,382.5124,9,4.5,10.99414936,0.517461159,0.2439959827,0.158497251,0.06080477101,-0.5650401729,1178.641901,-0.03585664761,0.009497789189,178.0051774,0.2179529138,0.8019762523,1
e78.6,-67.8031,452.6549,325.8331,9,4.5,8.473900562,1.609734928,0.3592059912,0.3071435939,0.116754178,-0.3283735522,1442.151005,0.2746537551,0.01002733565,130.6652458,0.4289273888,nan,1
e78.7,-69.5366,941.0644,813.1529,5,2.5,6.492146404,1.188799347,0.2294529958,0.1881650074,0.05738905139,-0.3802152414,1088.002689,-0.4077002599,0.01204510355,104.0276475,0.4037001648,nan,1
e78.8,-333.8193,759.1817,576.4554,8,4,17.01996491,1.002892053,0.2627058084,0.3127860715,0.1098387893,-0.4528511016,2054.165327,-0.07562578505,0.009721599856,163.2505024,0.2306393626,0.7766489206,1
e78.9,-214.3128,1369.629,1038.4042,2,1,40.38192934,1.18578994,0.351715514,0.1676485351,0.05876493902,-1.096380174,5728.664514,0.4012339475,0.008808675203,179.4791272,0.1263512035,0.8038708746,1
e78.10,179.9637,648.4833,564.7424,3,1.5,11.32881954,2.484410087,0.5733066333,0.348621392,0.1258048989,-0.3022467935,1790.036869,0.1687620363,0.01122414183,138.3011439,0.4470618455,nan,1
e78.11,181.3571,801.4073,628.5259,5,2.5,15.16737186,1.502120669,0.368301865,0.2243887735,0.07254809899,-0.4001259562,2073.186229,-0.2897203698,0.01228229412,116.0514217,0.2901072409,0.7993792514,1
e78.12,498.8777,563.8782,511.807,2,1,15.95326969,0.8025103159,0.4499835154,0.3164654688,0.1277903731,-0.2045871149,944.3370832,-0.01666063205,0.01065964457,192.2898963,0.247002876,0.7762086047,1
e78.13,-88.2833,555.771,431.2991,10,5,4.481277642,0.7137599232,0.1687212975,0.1441501997,0.05619581891,0.6877447412,664.0793384,1.372532502,0.01508038442,99.00166392,0.3966518315,0.7720930932,1
e78.14,-85.2433,247.485,186.3133,11,5.5,8.785146546,0.564175544,0.2454176059,0.2719021141,0.1076300091,-0.1060377689,1012.930872,0.04469367061,0.01074727076,187.9586734,0.2880765225,0.7865713042,1
e78.15,-21.6298,197.9697,154.7595,11,5.5,4.383480702,0.5927541012,0.1498338532,0.1645576383,0.0648891553,-0.2735420264,528.4774439,-0.106884037,0.0133077962,134.6072113,0.3818845484,0.7776491235,1
e78.16,-93.2651,326.1117,255.1422,6,3,5.163206827,0.4557232907,0.1779294508,0.1427782504,0.04979814389,-0.3456603216,779.0378385,0.07027903097,0.01148003885,143.6100673,0.3215328119,nan,1
e78.17,-439.8554,1384.8374,915.0586,8,4,41.82970848,2.150970733,0.7699358581,0.4087232398,0.1386300526,-0.6849962736,5731.346914,0.02004717957,0.008009109643,161.3269223,0.2050391943,nan,1
e78.18,-239.912,601.0322,481.0683,8,4,10.58363118,1.826186268,0.3755086087,0.2309356289,0.06969605552,0.8164358194,1274.120068,1.764861433,0.01438251283,88.48449661,0.3849887588,nan,1
e78.19,-149.7333,534.6749,444.2213,7,3.5,8.63130963,1.327593442,0.5003029677,0.3442696908,0.1054207314,0.1753513508,1521.360354,-0.030323267,0.01185980976,106.9827853,0.4299805467,0.7738469838,1
e78.20,293.6588,413.8122,366.8481,3,1.5,8.512542167,0.5780402743,0.3647303976,0.2330032885,0.09733483299,-0.1798969064,1043.644986,-0.2407685103,0.0108059138,164.884215,0.3106407309,nan,1
e79.1,-85.5315,420.5222,332.6511,12,6,9.044583042,0.6957781298,1.967248865,2.317663057,0.5666740602,-0.04973498209,2998.277036,-0.1431721111,0.01526009138,133.9591409,0.6237974329,nan,1
e79.2,187.3012,421.8234,341.2389,10,5,8.543805769,0.5396123387,2.028108775,2.298019229,0.5371993999,0.04095352179,2801.869092,-0.4469127865,0.0186685761,112.9853656,0.623527991,nan,1
e79.3,25.2506,224.1312,114.3597,26,13,5.306376083,0.9995579069,2.544962902,2.582907574,0.6597460425,0.1705526066,2466.064528,-0.04641046502,0.01865399895,120.7240858,0.7612615986,nan,1
e79.4,16.6445,252.9853,174.3832,19,9.5,6.108081338,0.7414886882,2.276286901,2.464534735,0.7246813993,0.09313685994,2646.955486,-0.08963623565,0.02027028347,115.0046937,0.7151530173,nan,1
e79.5,58.767,281.892,202.5792,13,6.5,9.868387729,1.224266889,2.768040299,2.569880958,0.7580737079,0.1354241762,3148.841706,0.02969049555,0.0175963875,121.5538459,0.6741241585,nan,1
e79.6,468.4172,577.0661,480.8537,11,5.5,23.44071548,0.9164964049,2.268234617,2.725290237,0.8056231805,-0.3126832175,3222.919775,0.1303872419,0.01262101491,177.7362704,0.4435376978,0.782045676,1
e79.7,52.1765,251.8697,165.5387,12,6,11.63963182,0.8478514494,2.310965813,2.433846974,0.7070919822,0.2472060789,2544.479775,-0.05588360622,0.01682843129,117.1293943,0.5964326337,nan,1
e79.8,75.0413,317.2933,209.5363,16,8,7.751210886,0.7925051627,2.692193483,2.794673927,0.8094688536,0.3233319715,2750.347157,0.361162209,0.01698332715,114.208197,0.6957646424,0.7773978386,1
e79.9,186.0268,341.3028,256.4391,8,4,10.94975156,0.8719150152,2.179849782,2.273030049,0.6585957796,0.5066384878,2432.691438,0.6717827989,0.01666533512,108.990926,0.6015276519,0.7621775929,1
e79.10,-114.047,434.2244,346.1928,9,4.5,8.958192061,0.7741459603,2.349005891,2.41089045,0.6671389438,0.3199038077,2805.893647,-0.09893418154,0.01830073541,110.656991,0.6487392408,nan,1
e79.11,97.4113,300.323,216.6627,16,8,7.83642457,0.9099695365,2.26208084,2.418456277,0.7405485042,0.03527045808,2463.190359,0.7796203125,0.01615084251,109.782835,0.6825880926,0.750368002,1
e79.12,83.1239,330.127,257.0278,17,8.5,5.753656451,0.9665836398,2.187244707,2.264293648,0.6539931426,0.2129355502,2563.809311,0.707237575,0.01681277536,109.0058964,0.7355694329,0.7635273368,1
e79.13,203.7846,379.2282,298.9799,10,5,9.318632956,0.887360263,2.500951673,2.493092721,0.6899103457,0.4560676079,2684.094261,0.6744155205,0.01449818562,125.146929,0.6559502966,nan,1
e79.14,-87.9716,329.7477,265.3488,15,7.5,4.897716879,0.7922279387,2.515858903,2.489358746,0.6924170292,0.3888872802,2626.833701,0.3861472167,0.0188654708,97.56773171,0.7544838293,nan,1
e79.15,-46.8363,299.3567,222.2858,16,8,5.749183009,1.096760147,2.660518678,2.612292002,0.7474238891,0.08700647741,2797.674518,0.3012397492,0.01735901232,113.2967727,0.7576971309,nan,1
e79.16,3.457,302.3124,202.7131,22,11,4.149076055,0.9710582792,2.494663946,2.517096594,0.7527137391,0.2898700371,2399.583674,1.095661944,0.02005479452,85.99955898,0.782572244,0.7523611102,1
e79.17,-318.5855,422.3994,384.9094,8,4,9.570195835,1.215954719,2.901603401,2.78755673,0.7689907099,0.2889296129,2816.162603,1.106813351,0.01561166859,97.85662678,0.6885928966,nan,1
e79.18,-125.4451,417.1036,372.2344,7,3.5,8.980755805,1.17554453,2.517105378,2.571399974,0.7452755858,0.4224908167,3004.640937,0.4994115698,0.01547664612,114.8593955,0.683984186,0.7678291847,1
e79.19,-194.8112,395.3021,308.7587,10,5,7.222837336,1.173626679,2.853032436,2.767675381,0.809678422,0.7194382711,2827.571974,1.750081129,0.01820821132,96.61474321,0.7341372213,nan,1
e79.20,-77.8117,329.4173,259.9667,11,5.5,6.923007184,0.9624447299,2.601494935,2.524582006,0.781622071,0.2857448495,2644.756803,0.422202539,0.01557943431,117.6865799,0.7189956946,0.7747691694,1
e20.1,73.2178,378.9489,284.2284,7,3.5,19.32621972,2.380165093,0.8174513791,0.2658454243,0.06153118059,-0.2518038578,1684.26009,0.8448905043,0.01092870308,113.9737115,0.3406446173,nan,1
e20.2,366.0558,487.1798,387.0648,10,5,17.15649971,0.6088068378,0.2615551298,0.1913031109,0.05315356215,0.04677374112,670.0690336,-0.1417777954,0.009633188225,158.6645082,0.1745827795,nan,1
e20.3,8.7793,168.7211,139.9553,6,3,5.050790574,0.3876301914,0.1746821757,0.1225720862,0.03545559842,0.01210599266,257.6012246,0.3227554741,0.01157766889,120.7714298,0.3018134905,nan,1
e20.4,-110.791,171.0456,143.1849,7,3.5,5.27507397,0.3645455033,0.1592632491,0.1266024881,0.03688241661,-0.1049833753,266.9304319,0.4538111928,0.0117059412,122.8673855,0.284435956,nan,1
e20.5,156.917,209.3886,166.9234,9,4.5,2.026567921,0.405534139,0.2137692061,0.191688181,0.06843120592,0.217575997,340.0676008,0.1928733221,0.01079010166,134.1090849,0.5576337743,nan,1
e20.6,71.1615,160.1104,123.942,14,7,0.9534422016,0.325220954,0.1436513217,0.1195282811,0.03469998151,0.01859312771,226.7648586,-0.06520875755,0.01138396079,104.7554856,0.6484328232,nan,1
e20.7,104.7062,204.8248,163.5418,6,3,3.027643234,0.4415194401,0.2362371353,0.1886395611,0.05911081951,-0.3193943519,403.4768405,-0.06041739837,0.009458797117,157.5798792,0.4738648097,0.7778840652,1
e20.8,-38.0126,299.3589,236.8741,8,4,8.312556606,0.5698244408,0.2460077765,0.13583074,0.03911214126,-0.2349440064,700.1773964,0.2644021751,0.01037773059,130.2839423,0.266827932,nan,1
e20.9,243.4569,377.7193,312.8733,7,3.5,9.882973874,0.3763965024,0.1824474083,0.1294757863,0.03798554073,-0.4128806492,508.534761,-0.1677449574,0.007330740603,214.5944508,0.1914697584,nan,1
